2011-06-21 97070.000000 F4116D
2011-07-13 96430.000000 F4116D
2011-07-14 97320.000000 F4116D
2011-08-07 96530.000000 F4116D
2011-09-06 97850.000000 F4116D
2011-09-14 97320.000000 F4116D
2011-09-16 96860.000000 F4116D
2011-09-21 97370.000000 F4116D


2011-06-11 98100.000000 F4116D
2011-07-28 98130.000000 F4116D
2011-09-23 98160.000000 F4116D


2011-07-12 91940.000000 F4116D
2011-08-12 92300.000000 F4116D
2011-10-10 92980.000000 F4116D
2011-10-12 92870.000000 F4116D


2011-06-13 98920.000000 F4116D
2011-07-19 97490.000000 F4116D
2011-07-26 98300.000000 F4116D
2011-10-14 99590.000000 F4116D


2011-06-28 100940.000000 F4116D
2011-09-13 101240.000000 F4116D
2011-10-03 101710.000000 F4116D


2011-06-12 98870.000000 F4116D
2011-06-18 98420.000000 F4116D
2011-09-28 99330.000000 F4116D
2011-10-08 99480.000000 F4116D


2011-06-03 93820.000000 F4116D
2011-06-08 92810.000000 F4116D
2011-07-11 93540.000000 F4116D
2011-08-04 93810.000000 F4116D
2011-08-13 93300.000000 F4116D
2011-08-20 93910.000000 F4116D
2011-09-08 93770.000000 F4116D
2011-10-12 94050.000000 F4116D
2011-10-15 94060.000000 F4116D


2011-06-23 100890.000000 F4116D
2011-08-07 100150.000000 F4116D
2011-08-17 100700.000000 F4116D
2011-08-29 100890.000000 F4116D
2011-09-16 100880.000000 F4116D
2011-09-29 101670.000000 F4116D


2011-07-07 91460.000000 F4116D
2011-08-03 92050.000000 F4116D
2011-10-04 92420.000000 F4116D


2011-06-16 101210.000000 F4116D
2011-08-20 101140.000000 F4116D
2011-09-29 101590.000000 F4116D
2011-10-07 101760.000000 F4116D


2011-06-07 96370.000000 F4116D
2011-06-15 97820.000000 F4116D
2011-06-21 97590.000000 F4116D
2011-08-17 97050.000000 F4116D
2011-09-21 97740.000000 F4116D


2011-09-28 97510.000000 F4116D
2011-10-04 97840.000000 F4116D
2011-10-11 97770.000000 F4116D


2011-06-10 99880.000000 F4116D
2011-06-12 100140.000000 F4116D
2011-06-25 100810.000000 F4116D
2011-06-26 100190.000000 F4116D
2011-07-11 99860.000000 F4116D
2011-08-04 100280.000000 F4116D
2011-08-06 99300.000000 F4116D
2011-09-30 100480.000000 F4116D
2011-10-06 100510.000000 F4116D


2011-06-13 101600.000000 F4116D
2011-07-17 100600.000000 F4116D
2011-07-23 101250.000000 F4116D
2011-08-02 101380.000000 F4116D
2011-09-19 101230.000000 F4116D
2011-10-09 101930.000000 F4116D


2011-08-13 100740.000000 F4116D
2011-08-20 101520.000000 F4116D
2011-08-30 100960.000000 F4116D
2011-10-01 102000.000000 F4116D
2011-10-07 101010.000000 F4116D


2011-07-16 99970.000000 F4116D
