67005;2010-02-27T19;00;00+01;00;101210;140;2.1;84;;;;-12.8055;45.282833;28.200000000000045;;;7;97615
61980;2010-02-22T13;00;00+01;00;101050;80;3.1;70;;30.0;;-20.8925;55.528667;29.600000000000023;;;8;97418
07005;2010-02-22T16;00;00+01;00;98220;210;9.3;93;97320.0;;;50.136;1.834;9.900000000000034;;;69;80001
07110;2010-02-22T16;00;00+01;00;98580;20;3.1;91;97450.0;;;48.444167;-4.412;8.0;;;94;29075
07434;2010-02-22T16;00;00+01;00;99330;220;9.8;90;94640.0;;;45.861167;1.175;9.0;;;402;87085
07607;2010-02-22T19;00;00+01;00;99400;190;1.5;59;98710.0;;;43.909833;-0.500167;14.0;;;59;40192
07130;2010-02-23T01;00;00+01;00;98810;210;2.6;94;98300.0;;;48.068833;-1.734;9.400000000000034;;;36;35281
07747;2010-02-23T01;00;00+01;00;99920;270;1.5;93;99380.0;;;42.737167;2.872833;4.600000000000023;;;42;66136
78897;2010-02-23T01;00;00+01;00;101300;120;2.6;75;;;0.0;16.264;-61.516333;24.5;;;11;97101
81415;2010-02-23T01;00;00+01;00;101150;;;100;99940.0;;;3.640167;-54.028333;24.0;;;106;97353
07240;2010-02-23T04;00;00+01;00;99110;200;5.7;92;97800.0;;;47.4445;0.727333;9.200000000000045;;;108;37179
61976;2010-02-23T07;00;00+01;00;101220;170;5.1;71;101070.0;;0.0;-15.887667;54.520667;30.700000000000045;;;7;
61998;2010-02-23T07;00;00+01;00;100870;240;9.8;82;;;0.4;-49.352333;70.243333;3.8000000000000114;;;29;
78925;2010-02-23T07;00;00+01;00;101210;0;0.0;85;;;0.0;14.595333;-60.995667;23.900000000000034;19.900000000000034;30.200000000000045;3;97213
07207;2010-02-23T10;00;00+01;00;99170;220;8.2;89;98660.0;;;47.294333;-3.218333;10.200000000000045;;;34;56009
07607;2010-02-23T10;00;00+01;00;99940;200;1.0;58;99240.0;;;43.909833;-0.500167;13.100000000000023;;;59;40192
07139;2010-02-23T13;00;00+01;00;99280;230;6.2;80;97590.0;;;48.4455;0.110167;12.100000000000023;;;143;61077
78925;2010-04-12T20;00;00+02;00;101050;70;6.2;68;;;;14.595333;-60.995667;29.900000000000034;23.600000000000023;;3;97213
07181;2010-04-12T23;00;00+02;00;101670;60;4.1;91;97510.0;;;48.581;5.959833;5.0;;;336;54523
07280;2010-04-12T23;00;00+02;00;101440;10;5.1;76;98680.0;;;47.267833;5.088333;6.5;;;219;21473
07481;2010-04-12T23;00;00+02;00;101230;50;0.5;88;98320.0;;;45.7265;5.077833;6.100000000000023;;;235;69299
07510;2010-04-12T23;00;00+02;00;101490;10;4.6;52;100830.0;;;44.830667;-0.691333;10.300000000000011;;;47;33281
07577;2010-04-12T23;00;00+02;00;101220;30;2.1;78;100320.0;;;44.581167;4.733;7.2000000000000455;;;73;26198
61972;2010-04-12T23;00;00+02;00;101770;180;5.1;64;;180.0;;-22.344167;40.340667;25.100000000000023;;;6;
61976;2010-04-12T23;00;00+02;00;101470;130;5.1;77;101320.0;200.0;;-15.887667;54.520667;26.900000000000034;;;7;
78922;2010-04-13T02;00;00+02;00;101040;80;7.7;85;100740.0;;;14.7745;-60.875333;26.100000000000023;;;26;97230
07690;2010-04-13T05;00;00+02;00;101030;330;4.6;71;100690.0;;;43.648833;7.209;9.300000000000011;;;2;06088
